CreCp.g005100,0.3115439050766128,0.8543896497523287,0.4468104513562898
CreCp.g005300,0.5567752921389263,-1.173817391845271,0.7295881173673455
CreCp.g005400,1.6751060053568139,-0.5307914158605097,-1.046519663621158
CreCp.g005500,1.6502350815541484,-0.4853794476865719,-0.9733226748177168
CreCp.g005600,1.5644024735403583,-0.8182062508375003,-0.5110159391949429
CreCp.g005650,1.481040189194018,-0.8386902398589567,-0.4029414118199749
CreCp.g005700,1.415902356627554,-0.7970386812351761,-0.3337252651015256
CreCp.g005800,0.4661407093680099,0.9351790521336352,0.1881407505019053
CreCp.g006000,0.6973927462880327,-1.2273672407609126,0.6594330337741535
CreCp.g006100,0.7582710629547401,-1.2549337868732209,0.6556756778387359
CreCp.g006200,0.3081459139544725,1.0437343841326745,0.2419236912735188
CreCp.g006300,0.3145021488597013,1.0430105912368888,0.2376093371672908
CreCp.g006400,1.2278488610564788,0.15609675753104998,-0.3101226465106738
CreCp.g006500,1.5810912545816174,-0.8407152654606446,-0.6889781091430137
CreCp.g006600,0.7184998839552039,-1.2171602234036956,0.5969776575202521
CreCp.g006900,0.21054953743851307,0.7797619964038304,0.5879341676417571
CreCp.g007100,1.1136548757656042,0.023855491365194645,-0.04301845245450252
CreCp.g007200,1.3784153348489905,0.024957308439017032,-0.6081916370030974
CreCp.g007300,1.4535168174021391,-0.34544240358109657,-0.8834892590775496
CreCp.g007400,1.6080618317018218,-0.319051974457268,-1.0479711511773522
CreCp.g007500,1.2685206595002259,0.1743165577351102,-0.4931466579637368
CreCp.g007600,1.2738413581953942,-0.1696476029125791,-0.5003995064565054
CreCp.g007700,1.4802204869749265,-0.8491374179708655,-0.6772627052675652
CreCp.g007900,1.2111698615414226,-0.15636554103303876,-0.07846267581293634
CreCp.g008000,-0.1924931511775816,-1.2091287012133114,1.2916301987370988
CreCp.g008100,0.9052304438092994,0.3516078076306233,0.02102169067213428
CreCp.g008200,1.458181629650499,-1.126291243458471,-1.4455110251015382
CreCp.g008900,1.2037704824679711,0.2836881987705275,-0.43162434209541023
CreCp.g009000,0.8025479262453584,-0.4741662870619005,0.41518890057462055
CreCp.g009100,1.60760754642889,-0.7036483170686078,-0.9414408611306102
CreCp.g009200,1.1033345826880736,0.2523148565617221,-0.08850586772111069
CreCp.g009300,1.2996300273854946,0.12205212129315147,-0.5249329927201191
CreCp.g009400,0.09885238469265546,1.2605047076671951,0.2205911766928948
CreCp.g009450,0.11322879663805532,0.7735083102347301,0.7188599480395279
CreCp.g009500,0.4970002617211465,0.5755064497770761,0.5066973525494293
CreCp.g009600,0.6847567601152204,-0.3229796622256651,0.7220440815748206
CreCp.g009700,0.1929000089235668,0.7288229628138201,0.6858422616911476
CreCp.g010100,0.6872944923711062,0.6194430468138349,0.258731645931855
CreCp.g010200,1.3432597173986651,-0.18156429901151808,-0.5382981651970618
CreCp.g010350,0.6226065318714314,-1.2331336590920439,0.6029218408195498
CreCp.g010400,0.9216722882671992,-1.1686588471628785,0.5041656516364876
CreCp.g010600,1.408141742311002,-1.0260994078167132,-0.8235224064217807
CreMt.g000300,1.1620261004419443,0.22755536611485405,-0.13939811118277146
CreMt.g000400,1.1155510481360578,0.054971482578221306,-0.15882602449012884
CreMt.g000500,0.9072338277481374,0.2848712519033458,0.004405997728878415
CreMt.g000600,0.952338135056686,0.3320022635875877,0.00451491644935861
CreMt.g000700,0.8325979038067919,0.4577835698236772,0.10013852753637977
CreMt.g000800,0.6987101407697005,0.5112959114143933,0.2428517841492261
CreMt.g001600,0.9390322404450886,0.49437844718235296,-0.1233339683633836
CreMt.g001900,0.7031378489587136,0.6309978044951489,0.06529549026291492

